epoch_millis,thread_label,page
1783519209058,bot-browsing-78,CONTACT
1783519209282,bot-browsing-79,PRODUCTS
1783519209381,bot-browsing-77,PRODUCTS
1783519209869,bot-browsing-74,CONTACT
1783519210019,bot-searching-84,PRODUCTS
1783519210100,bot-searching-84,PRODUCT_DETAIL_CART
1783519210682,bot-searching-84,HOME
1783519213123,bot-browsing-80,PRODUCTS
1783519213159,bot-searching-82,PRODUCT_DETAIL_NOCART
1783519213209,bot-searching-82,HOME
1783519213819,bot-browsing-83,PRODUCTS
1783519214072,bot-browsing-70,HOME
1783519215931,bot-browsing-69,HOME
1783519217554,bot-browsing-76,PRODUCTS
1783519218904,bot-searching-82,CONTACT
1783519219096,bot-searching-82,HOME
1783519221040,bot-browsing-78,PRODUCTS
1783519221741,bot-browsing-79,HOME
1783519223820,bot-browsing-67,HOME
1783519225010,bot-browsing-71,HOME
1783519227126,bot-browsing-77,PRODUCT_DETAIL
1783519228392,bot-browsing-76,ABOUT
1783519228801,bot-browsing-85,HOME
1783519229368,bot-searching-86,HOME
1783519229546,bot-searching-86,PRODUCTS
1783519229690,bot-searching-86,PRODUCT_DETAIL_CART
1783519229798,bot-searching-86,PRODUCTS
1783519230332,bot-searching-86,PRODUCT_DETAIL_CART
1783519230652,bot-searching-86,PRODUCTS
1783519233300,bot-browsing-67,CONTACT
1783519234227,bot-browsing-69,CONTACT
1783519234343,bot-browsing-71,PRODUCTS
1783519236204,bot-searching-87,HOME
1783519236711,bot-searching-87,CONTACT
1783519237166,bot-searching-87,HOME
1783519239988,bot-browsing-85,ABOUT
1783519240220,bot-browsing-88,HOME
1783519241835,bot-browsing-78,CONTACT
1783519242497,bot-browsing-76,HOME
1783519242520,bot-browsing-89,HOME
1783519243912,bot-browsing-89,PRODUCTS
1783519244052,bot-searching-90,HOME
1783519245440,bot-searching-87,PRODUCTS
1783519245711,bot-searching-87,PRODUCT_DETAIL_NOCART
1783519245828,bot-browsing-85,PRODUCTS
1783519246087,bot-searching-90,PRODUCTS
1783519246417,bot-browsing-79,PRODUCTS
1783519247943,bot-browsing-81,PRODUCT_DETAIL
1783519249220,bot-browsing-76,ABOUT
1783519249779,bot-browsing-78,HOME
1783519250029,bot-browsing-89,PRODUCT_DETAIL
1783519250720,bot-browsing-91,HOME
1783519250774,bot-browsing-80,PRODUCT_DETAIL
1783519250807,bot-searching-90,PRODUCT_DETAIL_NOCART
1783519252448,bot-searching-90,HOME
1783519253947,bot-browsing-71,CONTACT
1783519254558,bot-searching-90,CONTACT
1783519254763,bot-searching-90,HOME
1783519254959,bot-browsing-83,PRODUCT_DETAIL
1783519256610,bot-browsing-89,PRODUCTS
1783519257377,bot-browsing-92,HOME
1783519258244,bot-browsing-76,HOME
1783519260841,bot-browsing-93,HOME
1783519261877,bot-browsing-69,HOME
1783519262355,bot-browsing-94,HOME
1783519263374,bot-browsing-88,PRODUCTS
1783519263750,bot-searching-87,HOME
1783519263769,bot-searching-87,ABOUT
1783519267920,bot-browsing-80,PRODUCTS
1783519268304,bot-browsing-81,PRODUCTS
1783519269163,bot-browsing-83,PRODUCTS
1783519269812,bot-browsing-80,PRODUCT_DETAIL
1783519270010,bot-browsing-74,HOME
1783519270322,bot-browsing-89,PRODUCT_DETAIL
1783519270655,bot-browsing-94,PRODUCTS
1783519272222,bot-browsing-95,HOME
1783519272751,bot-browsing-67,HOME
1783519273270,bot-browsing-93,PRODUCTS
1783519276768,bot-browsing-91,PRODUCTS
1783519277010,bot-browsing-94,PRODUCT_DETAIL
1783519278887,bot-browsing-96,HOME
1783519279056,bot-browsing-83,PRODUCT_DETAIL
1783519279589,bot-browsing-88,PRODUCT_DETAIL
1783519280282,bot-browsing-95,PRODUCTS
1783519281353,bot-browsing-67,PRODUCTS
1783519282711,bot-browsing-92,ABOUT
1783519284148,bot-browsing-89,HOME
1783519285229,bot-browsing-96,ABOUT
1783519285314,bot-browsing-80,PRODUCTS
1783519285626,bot-browsing-91,PRODUCT_DETAIL
1783519285732,bot-browsing-88,HOME
1783519287133,bot-browsing-81,ABOUT
1783519287216,bot-browsing-71,PRODUCTS
1783519287644,bot-browsing-94,HOME
1783519290228,bot-browsing-97,HOME
1783519290345,bot-browsing-81,HOME
1783519293564,bot-browsing-96,CONTACT
1783519293982,bot-browsing-91,HOME
1783519294188,bot-browsing-89,CONTACT
1783519295065,bot-browsing-93,PRODUCT_DETAIL
1783519296578,bot-browsing-81,PRODUCTS
1783519297333,bot-browsing-92,HOME
1783519299144,bot-browsing-71,PRODUCT_DETAIL
1783519299431,bot-browsing-78,ABOUT
1783519299733,bot-browsing-96,HOME
1783519299742,bot-browsing-71,CONTACT
1783519300559,bot-browsing-89,HOME
1783519302730,bot-browsing-88,PRODUCTS
1783519303090,bot-browsing-95,PRODUCT_DETAIL
1783519305373,bot-browsing-80,PRODUCT_DETAIL
1783519305939,bot-browsing-96,PRODUCTS
1783519305952,bot-browsing-85,PRODUCT_DETAIL
1783519306239,bot-browsing-83,PRODUCTS
1783519309055,bot-browsing-91,PRODUCTS
1783519309088,bot-browsing-92,ABOUT
1783519309457,bot-browsing-89,PRODUCTS
1783519320509,bot-browsing-81,HOME
1783519324483,bot-browsing-97,ABOUT
1783519325642,bot-browsing-80,HOME
1783519326256,bot-browsing-88,PRODUCT_DETAIL
1783519328005,bot-browsing-78,PRODUCTS
1783519330822,bot-browsing-94,PRODUCTS
1783519331450,bot-browsing-91,PRODUCT_DETAIL
1783519333311,bot-browsing-95,PRODUCTS
1783519334432,bot-browsing-97,PRODUCTS
1783519337310,bot-browsing-81,PRODUCTS
1783519338922,bot-browsing-93,PRODUCTS
1783519339868,bot-browsing-95,PRODUCT_DETAIL
1783519341685,bot-browsing-78,HOME
1783519347031,bot-browsing-89,PRODUCT_DETAIL
1783519348020,bot-browsing-93,PRODUCT_DETAIL
1783519349548,bot-browsing-85,PRODUCTS
1783519353251,bot-browsing-95,HOME
1783519354486,bot-browsing-97,HOME
1783519356577,bot-browsing-83,PRODUCT_DETAIL
1783519356883,bot-browsing-89,PRODUCTS
1783519360340,bot-browsing-95,ABOUT
1783519362681,bot-browsing-83,HOME
1783519363362,bot-browsing-92,PRODUCTS
1783519364524,bot-browsing-81,PRODUCT_DETAIL
1783519366201,bot-browsing-97,PRODUCTS
1783519368122,bot-browsing-95,CONTACT
1783519368854,bot-browsing-83,PRODUCTS
1783519369584,bot-browsing-94,PRODUCT_DETAIL
1783519370218,bot-browsing-85,PRODUCT_DETAIL
1783519371470,bot-browsing-78,PRODUCTS
1783519375510,bot-browsing-85,PRODUCTS
1783519375574,bot-browsing-92,PRODUCT_DETAIL
1783519378684,bot-browsing-80,PRODUCTS
1783519380835,bot-browsing-88,PRODUCTS
1783519380881,bot-browsing-94,CONTACT
1783519382938,bot-browsing-89,PRODUCT_DETAIL
1783519385123,bot-browsing-92,PRODUCTS
1783519389302,bot-browsing-89,PRODUCTS
1783519390356,bot-browsing-83,ABOUT
1783519391405,bot-browsing-93,PRODUCTS
1783519394155,bot-browsing-95,PRODUCTS
1783519394922,bot-browsing-85,PRODUCT_DETAIL
1783519396209,bot-browsing-97,PRODUCT_DETAIL
1783519397475,bot-browsing-83,HOME
1783519398502,bot-browsing-97,HOME
1783519402428,bot-browsing-92,PRODUCT_DETAIL
1783519403616,bot-browsing-88,PRODUCT_DETAIL
1783519404580,bot-browsing-97,ABOUT
1783519407660,bot-browsing-95,CONTACT
1783519408170,bot-browsing-80,PRODUCT_DETAIL
1783519411996,bot-browsing-97,PRODUCTS
1783519412753,bot-browsing-89,PRODUCT_DETAIL
1783519413451,bot-browsing-93,PRODUCT_DETAIL
1783519413860,bot-browsing-92,PRODUCTS
1783519416640,bot-browsing-80,HOME
1783519419189,bot-browsing-85,HOME
1783519420141,bot-browsing-93,PRODUCTS
1783519426748,bot-browsing-89,HOME
1783519428330,bot-browsing-94,HOME
1783519429661,bot-browsing-92,PRODUCT_DETAIL
1783519432976,bot-browsing-89,PRODUCTS
1783519440245,bot-browsing-85,PRODUCTS
1783519446722,bot-browsing-92,PRODUCTS
1783519447590,bot-browsing-95,HOME
1783519451478,bot-browsing-89,PRODUCT_DETAIL
1783519460335,bot-browsing-93,PRODUCT_DETAIL
1783519467465,bot-browsing-92,PRODUCT_DETAIL
1783519482664,bot-browsing-95,PRODUCTS
